id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
240578,Somalia,SOM,5.97081,48.20473,"[5.97081, 48.20473]",Recommended figure,Disaster,total,4500,2026-01-24,2026-01-18,2026-01-24,2026,40337,Somalia: Drought - Mudug - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Hobyo, Mudug, Somalia","5.97081, 48.20473",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:30.127588Z,"Somalia: 4,500 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 4500 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240579,Somalia,SOM,10.71422,48.33591,"[10.71422, 48.33591]",Recommended figure,Disaster,total,5,2026-01-24,2026-01-18,2026-01-24,2026,40331,Somalia: Drought - Sanaag - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia","10.71422, 48.33591",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:30.173311Z,"Somalia: 5 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240580,Somalia,SOM,2.296275,44.71686,"[2.296275, 44.71686]",Recommended figure,Disaster,total,46,2026-01-24,2026-01-18,2026-01-24,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Banadir, Banaadir, Somalia; Buur Hakaba, Bay, Somalia","2.10718, 45.42684; 2.48537, 44.00688",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:26:30.216514Z,"Somalia: 46 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 46 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240581,Somalia,SOM,4.431395,43.952275,"[4.431395, 43.952275]",Recommended figure,Disaster,total,27,2026-01-24,2026-01-18,2026-01-24,2026,40334,Somalia: Drought - Bakool - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceel Barde, Bakool, Somalia; Xudur, Bakool, Somalia","4.67388, 43.99833; 4.18891, 43.90622",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:26:30.261440Z,"Somalia: 27 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 27 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240582,Somalia,SOM,4.216095,43.55892,"[4.216095, 43.55892]",Recommended figure,Disaster,total,46,2026-01-24,2026-01-18,2026-01-24,2026,40334,Somalia: Drought - Bakool - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Rab Dhuure, Bakool, Somalia; Xudur, Bakool, Somalia","4.24328, 43.21162; 4.18891, 43.90622",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:26:30.304334Z,"Somalia: 46 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 46 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240583,Somalia,SOM,2.5117103,41.8630909,"[2.5117103, 41.8630909]",Recommended figure,Disaster,total,49,2026-01-24,2026-01-18,2026-01-24,2026,40327,Somalia: Drought - Gedo - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bardera, Baardheere بااردىرآ, Gedo, Jubaland, Somalia; Ceel Waaq, Gedo, Somalia","2.3372449, 42.2849308; 2.6861757, 41.441251",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:26:30.349006Z,"Somalia: 49 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 49 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240584,Somalia,SOM,9.50209,49.50765,"[9.50209, 49.50765]",Recommended figure,Disaster,total,12,2026-01-24,2026-01-18,2026-01-24,2026,40338,Somalia: Drought - Nugaal - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Qardho, Bari, Somalia; Qardho, Nugaal, Somalia","9.50209, 49.50765; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:26:30.391300Z,"Somalia: 12 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 12 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240585,Somalia,SOM,-1.03316,41.49775,"[-1.03316, 41.49775]",Recommended figure,Conflict,total,3000,2026-01-24,2026-01-18,2026-01-24,2026,40322,Somalia: Unclear/Unknown - Lower Juba - 01/01/2026,,,2026-01-01,2026-01-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Badhaadhe, Lower Juba, Somalia","-1.03316, 41.49775",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:30.429996Z,"Somalia: 3,000 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 3000 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Conflict. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Conflict
240586,Somalia,SOM,2.258295,44.20071,"[2.258295, 44.20071]",Recommended figure,Disaster,total,25,2026-01-24,2026-01-18,2026-01-24,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Banadir, Banaadir, Somalia; Diinsoor, Bay, Somalia","2.10718, 45.42684; 2.40941, 42.97458",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:26:30.474546Z,"Somalia: 25 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 25 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240587,Somalia,SOM,8.652145,48.953385,"[8.652145, 48.953385]",Recommended figure,Disaster,total,4,2026-01-24,2026-01-18,2026-01-24,2026,40338,Somalia: Drought - Nugaal - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia; Qardho, Nugaal, Somalia","7.8022, 48.39912; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:26:30.521261Z,"Somalia: 4 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 4 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240588,Somalia,SOM,8.796990000000001,49.53657,"[8.796990000000001, 49.53657]",Recommended figure,Disaster,total,11,2026-01-24,2026-01-18,2026-01-24,2026,40338,Somalia: Drought - Nugaal - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Eyl, Nugaal, Somalia; Qardho, Nugaal, Somalia","8.09189, 49.56549; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:26:30.566068Z,"Somalia: 11 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 11 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240591,Somalia,SOM,9.28238,46.49009,"[9.28238, 46.49009]",Recommended figure,Disaster,total,30,2026-01-24,2026-01-18,2026-01-24,2026,40332,Somalia: Drought - Sool - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Caynabo, Sool, Somalia","9.28238, 46.49009",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:30.693719Z,"Somalia: 30 displacements, 18 January - 24 January. According to Protection and Return Monitoring Network (PRMN), a total of 30 people were displaced in Somalia , arriving in the week of 18 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
